Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Relative Effort,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Heart Rate,Calories,Relative Effort,Grade Adjusted Distance,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
3655671360,2020-05-23,Evening Run,Run,1142,2.84,56,1142,1138,2841.699951,4.599999905,2.497100115,21.69845581,21.89845467,293.1000061,311.3999939,7.699999809,-0.007038041,169.8104095,191,56,2869.300049,,,,,,,,,,,,,,,,,
3655671313,2020-05-24,Evening Run,Run,1115,2.87,52,1115,1115,2878.899902,4.300000191,2.581973076,21.61533546,21.71533585,293.1000061,311.3999939,7.400000095,-0.003473549,167.9098206,183,52,2907.600098,,,,,,,,,,,,,,,,,
3655671211,2020-05-25,Morning Run,Run,789,2.06,28,789,785,2060.699951,4.099999905,2.625095606,17.40019608,17.80019569,293.1000061,310.7999878,9.199999809,-0.01941088,161.6042328,131,28,2082.399902,,,,,,,,,,,,,,,,,
3655671216,2020-05-26,Evening Run,Run,1121,2.87,56,1121,1113,2874,5.5,2.582210302,21.63979149,21.43979073,293.1000061,311.3999939,7.900000095,0.006958942,170.8625946,193,56,2903.5,,,,,,,,,,,,,,,,,
3655671112,2020-05-27,Evening Run,Run,1095,2.87,55,1095,1087,2877.600098,4.400000095,2.647286177,21.62615776,22.22615814,293.1000061,311.3999939,8.5,-0.020850709,170.953537,185,55,2904.600098,,,,,,,,,,,,,,,,,
3655671058,2020-05-28,Evening Run,Run,1077,2.87,51,1077,1077,2876.699951,4.800000191,2.67103076,21.59219742,21.89219856,293.1000061,311.3999939,7.300000191,-0.010428616,168.2076569,186,51,2904.600098,,,,,,,,,,,,,,,,,
3655671006,2020-05-30,Evening Run,Run,749,2.06,29,749,749,2068.800049,4.199999809,2.762082815,17.39494896,17.59494972,293.1000061,310.7999878,6.800000191,-0.00966744,163.2947998,129,29,2089.5,,,,,,,,,,,,,,,,,
3655670999,2020-06-01,Evening Run,Run,1038,2.86,56,1038,1031,2864.199951,4.5,2.77807951,21.51928139,21.61928177,293.1000061,311.3999939,8.300000191,-0.003491376,173.6287537,185,56,2891.300049,,,,,,,,,,,,,,,,,
3655670889,2020-06-02,Evening Run,Run,1140,3.05,66,1140,1140,3057.399902,4.400000095,2.681929827,34.63141251,34.93141556,284.7999878,308,10.19999981,-0.009812259,176.4420929,212,66,3108.600098,,,,,,,,,,,,,,,,,
3655670837,2020-06-03,Evening Run,Run,1196,3.02,51,1196,1193,3022.199951,3.900000095,2.533277512,34.60994339,34.40994263,284.7999878,308,8.899999619,0.006617696,166.8592529,199,51,3074.199951,,,,,,,,,,,,,,,,,
3655670771,2020-06-04,Evening Run,Run,1124,2.83,51,1124,1121,2829,4.5,2.523639679,21.57983208,21.77983284,293.1000061,311.3999939,6.699999809,-0.007069636,167.7457123,181,51,2856.5,,,,,,,,,,,,,,,,,
3655670675,2020-06-07,Evening Run,Run,1146,3.02,55,1146,1130,3028.800049,4.099999905,2.68035388,34.59125137,34.59125137,284.7999878,308,9.199999809,0,169.8126831,200,55,3079.899902,,,,,,,,,,,,,,,,,
3655670681,2020-06-08,Evening Run,Run,1171,3.1,55,1171,1166,3101.199951,4.199999809,2.659691334,34.57359695,34.47359467,284.7999878,308,7.599999905,0.003224558,168.3203735,208,55,3149.600098,,,,,,,,,,,,,,,,,
3655670634,2020-06-10,Evening Run,Run,1167,3.1,47,1167,1164,3099.600098,4,2.66288662,34.59802628,34.19802475,284.7999878,308,10.89999962,0.012904891,165.5963135,200,47,3150.399902,,,,,,,,,,,,,,,,,
3655670572,2020-06-12,Evening Run,Run,946,2.45,41,946,943,2457.199951,4.400000095,2.60572648,38.92974091,39.42974091,287.2999878,326.1000061,17.29999924,-0.020348364,165.858139,164,41,2532.100098,,,,,,,,,,,,,,,,,
3655670511,2020-06-14,Evening Run,Run,1195,3.12,36,1195,1192,3120.100098,4,2.617533445,34.6126976,34.51269913,284.7999878,308,7.400000095,0.003205026,157.9107513,203,36,3167.800049,,,,,,,,,,,,,,,,,
3655670570,2020-06-16,Evening Run,Run,1119,3.04,37,1119,1100,3044.899902,4.099999905,2.768090963,34.56710815,34.16711044,284.7999878,308,8,0.01313672,161.3352661,200,37,3094.600098,,,,,,,,,,,,,,,,,
3655670390,2020-06-18,Afternoon Walk,Walk,2554,3.8,10,2554,2554,3805.300049,2.599999905,1.489937305,37.11520767,35.21520615,289.7999878,318.2999878,18.89999962,0.04993036,117.5614319,218,10,,,,,,,,,,,,,,,,,,
3655670409,2020-06-18,Lunch Walk,Walk,2770,3.15,7,2770,2176,3151.5,2.5,1.448299646,34.7050209,36.80502319,290,318.2999878,10.10000038,-0.066634938,113.3360977,191,7,,,,,,,,,,,,,,,,,,
3655670444,2020-06-20,Afternoon Walk,Walk,5139,7.64,16,5139,5117,7641.799805,2.5,1.493414164,72.25442505,72.25442505,289.7999878,318.2999878,19,0,107.9927597,458,16,,,,,,,,,,,,,,,,,,
3655670101,2020-06-22,Evening Run,Run,1196,3.03,36,1196,1196,3032,3.799999952,2.535117149,34.62769699,34.42770004,284.7999878,308,8.100000381,0.006596306,158.682663,202,36,3080.800049,,,,,,,,,,,,,,,,,
3656311623,2020-06-22,Evening Walk,Walk,5129,6.67,14,5129,5050,6678.812988,2.599999905,1.322537303,73.50151825,70.00151825,289.7999878,318.2999878,17.70000076,0.05243367,105.7483139,574.4287109,14,,,,,,,,,,,,,,,,,,
3661635314,2020-06-23,Evening Run,Run,1093,3.04,58,1093,1078,3041.399902,4.199999809,2.821335793,30.87929344,31.5792942,284.7999878,308,23.79999924,-0.023015717,173.4234161,211,58,3092.399902,,,,,,,,,,,6421719,,,,,,
3666698399,2020-06-24,Evening Run,Run,1141,3.19,32,1141,1133,3192.699951,4.199999809,2.817917109,3.261333227,2.961333275,323.7000122,327.5,5.099999905,0.009396436,146.3877716,216,32,3198.899902,,,,,,,,,,,6421719,,,,,,
3675864173,2020-06-26,Evening Run,Run,1257,3.26,53,1257,1162,3259.899902,4.300000191,2.805421591,16.28523636,16.68523598,324.3999939,333.7000122,13.89999962,-0.012270315,167.5948944,219,53,3300.699951,,,,,,,,,,,6421719,,,,,,
3680836827,2020-06-27,Evening Run,Run,1270,3.61,72,1270,1254,3610.899902,4.5,2.879505634,15.91355133,16.61355209,323.8999939,333.7000122,14.10000038,-0.019385749,175.1504517,251,72,3645.199951,1,25.92000008,26.35000038,19.68000031,0.689999998,1005.599976,4.639999866,7.090000153,236,0,6421719,0,,0.270000011,16093,1,329
3690470781,2020-06-29,Evening Run,Run,1207,3.44,62,1207,1207,3445.899902,4.699999809,2.854929686,12.08216095,13.78216171,330.1000061,341.7999878,18.20000076,-0.04933399,171.4664917,227,62,3467.600098,2,27.15999985,27.78000069,16.79000092,0.529999971,1013.799988,2.880000114,4.889999866,26,0,6421719,0,,0.379999995,16093,1,333.3999939
3695457642,2020-06-29,Cool down walk,Walk,3084,3.48,10,3084,3022,3487.199951,2.599999905,1.153937817,23.0320282,30.13199997,329.2000122,338.3999939,15.10000038,-0.203601748,116.1391296,168,10,,2,27.15999985,27.78000069,16.79000092,0.529999971,1013.799988,2.880000114,4.889999866,26,0,6421719,0,,0.379999995,16093,1,333.3999939
3695455259,2020-06-30,Evening Run,Run,1038,3.01,53,1038,1030,3016.100098,4.800000191,2.928252459,12.59026527,13.79026508,330.1000061,341.8999939,8.199999809,-0.03978648,172.3212891,204,53,3029.5,1,26.79000092,27.44000053,16.67000008,0.540000021,1014.099976,2.160000086,3.059999943,116,0,6421719,0,,0.200000003,16093,1,322.7999878
3699839934,2020-07-01,Afternoon Run,Run,1118,3.11,53,1118,1113,3109.800049,4.400000095,2.794070005,11.2957859,13.69579983,334,349,7.699999809,-0.077175379,168.9742889,207,53,3114.100098,2,29.53000069,29.94000053,16.95000076,0.469999999,1013.400024,2.640000105,4.159999847,38,0,6421719,0,,0.330000013,16093,6,309.6000061
3705215424,2020-07-02,Evening Run,Run,1123,3.4,63,1123,1123,3403.600098,4.599999905,3.030810356,13.87013912,14.67010021,330.1000061,344.2000122,13.30000019,-0.023504525,174.1408539,219,63,3421.699951,1,29.38999939,30.65999985,18.94000053,0.529999971,1013.099976,5.25,8.460000038,326,0,6421719,0,,0.109999999,16093,1,307.2000122
3709577236,2020-07-03,Evening Run,Run,1227,3.46,61,1227,1135,3468.100098,4.300000191,3.055594683,16.03978157,19.73978043,331.8999939,349,17.29999924,-0.106686659,172.5027008,236,61,3494.100098,1,28.36000061,30.65999985,21.14999962,0.649999976,1013.099976,4.800000191,7.329999924,340,0,6421719,0,,0.180000007,16093,1,309.8999939
3719862809,2020-07-05,Evening Run,Run,1231,3.44,44,1231,1214,3445.199951,4.099999905,2.83789134,15.3973856,14.29740047,330.1000061,345.6000061,15.19999981,0.03192848,162.5113983,218,44,3465.5,1,29.67000008,29.67000008,14.21000004,0.389999986,1014.400024,2.440000057,3.00999999,343,0,6421719,0,,0.289999992,16093,1,311.5
3724423827,2020-07-06,Evening Run,Run,1475,4.12,65,1475,1443,4126,5,2.859320879,18.84117699,21.84117699,330.1000061,349.1000061,8.699999809,-0.07270965,166.0746002,263,65,4139.200195,1,28.60000038,29.68000031,18.57999992,0.550000012,1015.299988,3.289999962,5.110000134,132,0,6421719,0,,0.300000012,16093,1,304
3734258714,2020-07-08,Evening Run,Run,1029,3.11,50,1029,1015,3115.300049,4.800000191,3.069261074,14.57337666,16.5733757,330.1000061,341.7999878,14.39999962,-0.064199276,170.4660034,197,50,3144.800049,1,30.38999939,33.52999878,21.68000031,0.600000024,1011.700012,2.519999981,3.680000067,268,0,6421719,0,,0.300000012,16093,1,298.5
3739006022,2020-07-09,Evening Run,Run,1211,3.48,60,1211,1166,3488.199951,4.400000095,2.991595268,17.62678528,17.42678642,330.1000061,345.6000061,5.400000095,0.005733616,171.0163269,223,60,3503.600098,2,31.26000023,34.09999847,21.07999992,0.550000012,1011.599976,2.279999971,3.609999895,216,0,6421719,0,,0.430000007,16093,1,298.5
3748367329,2020-07-11,Evening Run,Run,1120,3.27,52,1120,1120,3273.199951,4.400000095,2.922499895,15.08522034,16.18522072,329.2000122,342.3999939,31.5,-0.033606257,167.9740906,210,52,3319.699951,2,24.04999924,24.21999931,17.21999931,0.660000026,1005.299988,6.599999905,11.46000004,310,0,6421719,0,,0.49000001,16093,1,310.2999878
3762536145,2020-07-14,Afternoon Run,Run,1174,3.55,68,1174,1160,3550.899902,6.300000191,3.061120749,18.29176521,20.49180031,330.7000122,349,22,-0.061956123,175.3240509,230,68,3586.800049,1,24.73999977,24.85000038,16.57999992,0.600000024,1017.799988,1.139999986,2.039999962,354,0,6421719,0,,0.25,16093,8,305.7000122
